system,vintage,month,correctedkwh,expectedkwh
77,C,12,460.577484,441.650443
78,A,6,1054.983215,1071.408813
78,A,7,1886.810282,1904.166260
78,A,8,1945.148806,1823.766235
78,A,9,1767.155151,1616.644043
78,A,10,1533.275757,1336.328247
78,A,11,1206.815036,1086.640747
78,A,12,1129.148519,1013.234985
79,B,1,1079.246049,968.190247
79,B,2,1161.741871,1057.830933
79,B,3,1418.234428,1314.932495
79,B,4,1894.494356,1773.002930
79,B,5,1964.818341,1950.067749
79,B,6,1886.159742,1890.721436
79,B,7,2007.879992,1894.645428
79,B,8,1860.194280,1814.647404
79,B,9,1599.431229,1608.560823
79,B,10,1344.087070,1329.646606
79,B,11,1135.223741,1081.207543
79,B,12,1409.302903,1008.168810
80,C,1,945.451317,963.349295
80,C,2,1090.414108,1052.541778
80,C,3,1260.321322,1308.357833
80,C,4,1739.975041,1764.137915
80,C,5,2026.791790,1940.317410
80,C,6,1855.591612,1881.267828
80,C,7,1974.873534,1885.124597
80,C,8,1895.272784,1805.528573
80,C,9,1648.878666,1600.477603
80,C,10,1354.606491,1322.964965
80,C,11,1044.706797,1075.774340
80,C,12,1159.699718,1003.102635
81,A,6,685.855973,609.964197
81,A,7,1713.960416,1517.164673
81,A,8,1571.979338,1406.580963
81,A,9,1268.520154,1163.040161
81,A,10,959.554373,899.525208
81,A,11,735.701474,681.540207
81,A,12,629.150057,608.607834
82,B,1,621.229248,602.483688
82,B,2,753.095101,710.074722
82,B,3,1008.000753,961.322021
82,B,4,1496.186172,1335.307159
82,B,5,1711.200520,1542.797974
82,B,6,1702.099589,1524.910492
82,B,7,1680.749523,1509.578849
82,B,8,1570.161216,1399.548058
82,B,9,1293.752352,1157.224960
82,B,10,904.591446,895.027581
82,B,11,682.942248,678.132506
82,B,12,621.108251,605.564795
83,C,1,638.552076,599.471270
83,C,2,730.481644,706.524349
83,C,3,978.744125,956.515411
83,C,4,1447.440951,1328.630624
83,C,5,1727.590646,1535.083984
83,C,6,1618.130493,1517.285939
83,C,7,1640.507875,1501.993026
83,C,8,1509.244937,1392.515154
83,C,9,1207.606637,1151.409760
83,C,10,915.074385,890.529955
83,C,11,680.646475,674.724805
83,C,12,627.262121,602.521756
84,A,6,418.109737,409.710636
84,A,7,1172.782599,1134.413361
84,A,8,1170.898560,1100.001147
84,A,9,1001.786163,966.692251
84,A,10,844.954177,758.153145
84,A,11,754.479468,702.161185
84,A,12,730.036206,665.215193
85,B,1,740.710429,706.226225
85,B,2,689.083834,610.749055
85,B,3,992.795698,944.007345
85,B,4,985.186129,979.557613
85,B,5,1136.873222,1090.250783
85,B,6,1144.009947,1117.392644
85,B,7,1145.499669,1128.741294
85,B,8,1132.955991,1094.501141
85,B,9,995.275417,961.858790
85,B,10,850.481475,754.362379
85,B,11,752.763308,698.650379
85,B,12,687.276939,661.889117
86,C,1,707.726361,702.695094
86,C,2,585.700802,607.695310
86,C,3,955.591338,939.287308
86,C,4,971.595791,974.659825
86,C,5,1132.561177,1084.799529
86,C,6,1135.477055,1111.805681
86,C,7,1145.782599,1123.069227
86,C,8,1111.478713,1089.001135
86,C,9,976.085106,957.025328
86,C,10,828.321967,750.571613
86,C,11,745.932701,695.139573
86,C,12,724.936129,658.563041
87,A,6,690.389994,674.617676
87,A,7,2159.485404,2027.590820
87,A,8,2236.559309,1983.851501
87,A,9,1982.440988,1716.014771
87,A,10,1492.203394,1294.056824
87,A,11,1191.368780,983.990845
87,A,12,861.380877,724.225159
88,B,1,786.040285,653.723114
88,B,2,985.512101,899.420288
88,B,3,1789.689327,1693.209473
88,B,4,2074.600836,1935.075439
88,B,5,2177.034321,2068.700623
88,B,6,2169.906023,2023.853027
88,B,7,2257.062280,2017.452866
88,B,8,2321.785439,1973.932244
88,B,9,2076.396582,1707.434697
88,B,10,1461.916521,1287.586540
88,B,11,1075.254119,979.070891
88,B,12,807.070780,720.604033
89,C,1,728.854363,650.454498
89,C,2,1010.435545,894.923187
89,C,3,1823.187128,1684.743425
89,C,4,2097.894429,1925.400062
89,C,5,2227.590357,2058.357119
89,C,6,2191.207012,2013.733762
89,C,7,2181.446311,2007.314912
89,C,8,2260.090182,1964.012986
89,C,9,1980.345749,1698.854623
89,C,10,1440.797684,1281.116255
89,C,11,1147.239935,974.150936
89,C,12,883.109629,716.982907
90,A,6,324.817268,279.835706
90,A,7,1460.292010,1235.927673
90,A,8,1525.178340,1353.581116
90,A,9,1206.650141,1118.369446
90,A,10,1012.605496,949.099396
90,A,11,822.619171,773.919708
90,A,12,776.390825,709.397247
91,B,1,736.836915,700.894562
91,B,2,794.066421,769.579254
91,B,3,1203.297152,1163.767700
91,B,4,1344.578061,1282.782562
91,B,5,1442.466375,1387.184631
91,B,6,1542.857893,1399.178528
91,B,7,1351.741113,1229.748035
91,B,8,1547.392499,1346.813210
91,B,9,1214.160288,1112.777599
91,B,10,1019.301083,944.353899
91,B,11,818.145514,770.050110
91,B,12,762.258799,705.850261
92,C,1,775.704716,697.390089
92,C,2,804.380007,765.731358
92,C,3,1254.567021,1157.948862
92,C,4,1370.536373,1276.368649
92,C,5,1383.241232,1380.248708
92,C,6,1556.661750,1392.182635
92,C,7,1312.994952,1223.568397
92,C,8,1453.595108,1340.045305
92,C,9,1271.759254,1107.185751
92,C,10,975.260055,939.608402
92,C,11,652.694350,766.180511
92,C,12,638.232736,702.303275
93,A,6,195.707008,198.373231
93,A,7,965.886119,979.925195
93,A,8,910.806693,925.980468
93,A,9,603.551017,632.231320
93,A,10,567.570688,567.841235
93,A,11,557.728427,548.070883
93,A,12,471.354863,448.238555
94,B,1,500.072708,488.181207
94,B,2,484.884049,491.416376
94,B,3,747.774957,772.842476
94,B,4,862.111352,889.381073
94,B,5,888.572272,905.162060
94,B,6,959.467411,991.866156
94,B,7,942.611949,975.025569
94,B,8,896.449974,921.350566
94,B,9,612.453501,629.070163
94,B,10,542.336937,565.002028
94,B,11,538.119879,545.330529
94,B,12,446.662635,445.997362
95,C,1,478.932583,485.740301
95,C,2,472.894922,488.959294
95,C,3,724.579316,768.978264
95,C,4,836.818566,884.934167
95,C,5,857.439737,900.636250
95,C,6,929.641600,986.906825
95,C,7,916.453476,970.125943
95,C,8,903.768664,916.720664
95,C,9,623.216325,625.909007
95,C,10,563.753762,562.162822
95,C,11,561.412354,542.590174
95,C,12,475.791152,443.756169
96,A,6,140.350458,122.950357
96,A,7,798.656970,738.045824
96,A,8,782.036231,698.407193
96,A,9,501.615292,475.558847
96,A,10,475.028719,417.906804
96,A,11,438.698887,406.256939
96,A,12,353.117387,336.539703
97,B,1,394.392222,371.144043
97,B,2,383.290535,370.295535
97,B,3,612.228386,586.658313
97,B,4,718.767761,668.665672
97,B,5,735.464642,671.820532
97,B,6,803.445991,737.702142
97,B,7,795.765928,734.355595
97,B,8,771.320232,694.915157
97,B,9,501.976657,473.181053
97,B,10,458.431639,415.817270
97,B,11,438.792386,404.225655
97,B,12,348.399651,334.857004
98,C,1,386.212311,369.288323
98,C,2,394.517315,368.444058
98,C,3,613.932610,583.725022
98,C,4,708.745611,665.322344
98,C,5,740.107337,668.461429
98,C,6,758.441367,734.013631
98,C,7,760.733564,730.665366
98,C,8,733.827803,691.423121
98,C,9,510.196057,470.803259
98,C,10,455.975548,413.727736
98,C,11,426.499631,402.194370
98,C,12,353.029911,333.174306
99,A,6,244.026564,265.174582
99,A,7,1493.577512,1634.438632
99,A,8,1339.747756,1527.295118
99,A,9,1152.410402,1298.175867
99,A,10,834.415759,1036.367468
99,A,11,522.663185,698.020289
99,A,12,274.925933,524.554618
100,B,1,359.504636,544.926082
100,B,2,575.687935,714.765825
100,B,3,979.999731,1092.336121
100,B,4,1163.467807,1304.855411
100,B,5,1441.226792,1614.061866
100,B,6,1446.407819,1591.047489
100,B,7,1503.488049,1626.266439
100,B,8,1416.044435,1519.658643
100,B,9,1181.061096,1291.684987
100,B,10,834.267660,1031.185630
100,B,11,519.674748,694.530187
100,B,12,325.306689,521.931845
101,C,1,391.566264,542.201451
101,C,2,647.706991,711.191996
101,C,3,930.771462,1086.874440
101,C,4,1171.832180,1298.331134
101,C,5,1376.636376,1605.991556
101,C,6,1364.857495,1583.092252
101,C,7,1392.258814,1618.094246
101,C,8,1443.916155,1512.022167
101,C,9,1200.975511,1285.194108
101,C,10,867.530832,1026.003793
101,C,11,505.797670,691.040086
101,C,12,324.182430,519.309072
102,A,6,84.284061,91.721596
102,A,7,659.991209,681.713881
102,A,8,650.200109,657.785023
102,A,9,488.706635,463.808063
102,A,10,435.215268,405.657700
102,A,11,424.260980,391.987684
102,A,12,409.456788,360.608309
103,B,1,414.344244,364.665196
103,B,2,374.164844,353.874644
103,B,3,516.098455,495.697983
103,B,4,581.633138,588.372901
103,B,5,627.916960,633.495157
103,B,6,662.086759,687.911969
103,B,7,631.322437,678.305312
103,B,8,625.348857,654.496098
103,B,9,456.944465,461.489023
103,B,10,421.695065,403.629411
103,B,11,414.533049,390.027746
103,B,12,375.527745,358.805267
104,C,1,388.380390,362.841870
104,C,2,381.209304,352.105271
104,C,3,513.024402,493.219493
104,C,4,571.068724,585.431037
104,C,5,602.159792,630.327681
104,C,6,657.580301,684.472409
104,C,7,647.094022,674.896742
104,C,8,634.130198,651.207173
104,C,9,462.913819,459.169983
104,C,10,414.790872,401.601123
104,C,11,427.305936,388.067808
104,C,12,403.020180,357.002226
105,A,6,216.086982,207.046468
105,A,7,1678.666403,1543.137364
105,A,8,1607.511681,1488.618415
105,A,9,1265.468036,1038.670829
105,A,10,1081.446768,968.334052
105,A,11,1045.649461,975.814905
105,A,12,892.498947,812.058472
106,B,1,963.947026,878.003837
106,B,2,911.577056,844.555801
106,B,3,1192.848131,1292.706856
106,B,4,1398.800798,1440.247272
106,B,5,1529.620465,1427.524494
106,B,6,1642.083142,1552.848513
106,B,7,1769.905086,1535.421677
106,B,8,1558.405290,1481.175323
106,B,9,1191.558725,1033.477475
106,B,10,1039.483149,963.492381
106,B,11,1050.300623,970.935830
106,B,12,968.184358,807.998180
107,C,1,955.381095,873.613817
107,C,2,836.398533,840.333022
107,C,3,1205.761006,1286.243321
107,C,4,1483.996804,1433.046035
107,C,5,1826.374150,1420.386872
107,C,6,1814.126047,1545.084271
107,C,7,1741.148775,1527.705990
107,C,8,1582.755849,1473.732231
107,C,9,1205.327730,1028.284121
107,C,10,1043.987914,958.650711
107,C,11,933.434069,966.056756
107,C,12,837.924382,803.937887
108,A,7,2577.941336,2434.119385
108,A,8,2383.628523,2264.818115
108,A,9,2028.245526,1921.615356
108,A,10,1585.552606,1505.173096
108,A,11,1136.361733,1162.521240
108,A,12,933.870136,1041.186646
109,B,1,969.843703,1029.105225
109,B,2,1233.493695,1177.664307
109,B,3,1641.277109,1546.037354
109,B,4,2291.391392,2184.363525
109,B,5,2637.286552,2480.772949
109,B,6,2540.296364,2442.709229
109,B,7,2482.634250,2421.948788
109,B,8,2364.787650,2253.494025
109,B,9,2034.619659,1912.007280
109,B,10,1584.328691,1497.647230
109,B,11,1060.295443,1156.708634
109,B,12,927.823414,1035.980712
110,C,1,930.231057,1023.959698
110,C,2,1181.794939,1171.775985
110,C,3,1660.015419,1538.307167
110,C,4,2263.855665,2173.441708
110,C,5,2419.924868,2468.369084
110,C,6,2477.796644,2430.495682
110,C,7,2443.342239,2409.778191
110,C,8,2296.878397,2242.169934
110,C,9,2001.910511,1902.399203
110,C,10,1612.295201,1490.121365
110,C,11,1130.071266,1150.896028
110,C,12,1072.210417,1030.774779
111,A,7,968.527689,981.119235
111,A,8,950.060240,949.334904
111,A,9,681.192836,672.663722
111,A,10,602.267894,590.530503
111,A,11,576.748520,575.382158
111,A,12,505.377955,529.503289
112,B,1,523.627836,536.453281
112,B,2,516.903190,516.148007
112,B,3,757.647021,724.354529
112,B,4,863.172898,849.937073
112,B,5,898.879884,917.288573
112,B,6,962.571341,993.955116
112,B,7,943.095999,976.213639
112,B,8,893.900976,944.588230
112,B,9,652.139884,669.300403
112,B,10,596.359999,587.577851
112,B,11,563.162322,572.505247
112,B,12,495.307116,526.855772
113,C,1,518.828341,533.771014
113,C,2,504.143627,513.567267
113,C,3,727.484474,720.732757
113,C,4,814.305229,845.687388
113,C,5,851.255621,912.702130
113,C,6,919.305038,988.985341
113,C,7,925.496010,971.308042
113,C,8,886.285631,939.841555
113,C,9,628.866611,665.937085
113,C,10,565.855049,584.625198
113,C,11,566.977300,569.628336
113,C,12,515.320376,524.208256
114,A,7,1440.944803,1363.899254
114,A,8,1459.355114,1386.578835
114,A,9,996.448928,965.762354
114,A,10,853.684087,823.034013
114,A,11,800.636348,772.762722
114,A,12,672.074382,691.066828
115,B,1,730.248401,719.541059
115,B,2,723.015473,713.340136
115,B,3,984.184213,1047.959867
115,B,4,1211.086155,1235.775103
115,B,5,1289.171024,1377.095265
115,B,6,1451.961334,1500.398440
115,B,7,1641.998664,1457.961272
115,B,8,1419.917479,1379.645941
115,B,9,980.937721,960.933543
115,B,10,832.153172,818.918843
115,B,11,739.156226,768.898908
115,B,12,724.363864,687.611494
116,C,1,704.192145,715.943354
116,C,2,675.451130,709.773435
116,C,3,993.874793,1042.720068
116,C,4,1290.014564,1229.596227
116,C,5,1517.695164,1370.209789
116,C,6,1572.631003,1492.896448
116,C,7,1609.368875,1450.671465
116,C,8,1467.103730,1372.713046
116,C,9,1005.399328,956.104731
116,C,10,843.980218,814.803673
116,C,11,728.073972,765.035094
116,C,12,622.466524,684.156160
117,A,7,1544.707809,1312.652296
117,A,8,1646.491410,1491.895728
117,A,9,1393.174930,1411.128559
117,A,10,1058.815308,1019.700052
117,A,11,728.491200,770.688235
117,A,12,772.627368,914.561289
118,B,1,645.890497,716.685920
118,B,2,723.835672,742.711122
118,B,3,1204.774958,1088.576951
118,B,4,1370.587173,1157.337932
118,B,5,1702.516181,1452.537148
118,B,6,1597.185633,1253.592996
118,B,7,1646.270197,1356.407372
118,B,8,1671.017205,1484.436249
118,B,9,1410.865167,1404.072916
118,B,10,1103.682929,1014.601552
118,B,11,773.013378,766.834794
118,B,12,606.288107,909.988483
119,C,1,661.227467,713.102490
119,C,2,760.734176,738.997567
119,C,3,1231.341206,1083.134066
119,C,4,1399.581866,1151.551242
119,C,5,1691.734786,1445.274462
119,C,6,1585.490468,1247.325031
119,C,7,1637.126968,1349.625335
119,C,8,1650.046763,1476.976770
119,C,9,1391.292559,1397.017274
119,C,10,997.682614,1009.503051
119,C,11,810.650405,762.981353
119,C,12,712.305640,905.415677
120,A,7,977.295627,987.613407
120,A,8,1002.289073,1061.260689
120,A,9,802.174632,932.511810
120,A,10,472.245200,640.857626
120,A,11,275.505611,461.083531
120,A,12,245.998355,519.424418
121,B,1,230.143269,422.921364
121,B,2,340.059288,460.721166
121,B,3,646.468799,716.840065
121,B,4,779.720858,809.159062
121,B,5,1080.661824,1079.492494
121,B,6,984.737429,954.182225
121,B,7,1028.598974,1020.533854
121,B,8,996.056308,1055.954386
121,B,9,818.136948,927.849251
121,B,10,492.451537,637.653338
121,B,11,289.933423,458.778113
121,B,12,286.880074,516.827296
122,C,1,246.144799,420.806758
122,C,2,342.575790,458.417560
122,C,3,643.525194,713.255865
122,C,4,772.980850,805.113267
122,C,5,1069.073841,1074.095031
122,C,6,966.583652,949.411314
122,C,7,1026.616899,1015.431185
122,C,8,989.782469,1050.648082
122,C,9,803.158889,923.186692
122,C,10,494.934720,634.449050
122,C,11,281.206319,456.472696
122,C,12,291.835099,514.230174
123,A,7,473.906868,455.321809
123,A,8,528.528517,490.484267
123,A,9,370.257431,364.883650
123,A,10,276.661792,278.712243
123,A,11,245.771884,252.148534
123,A,12,199.993294,210.160729
124,B,1,214.459863,220.488521
124,B,2,193.594181,204.347311
124,B,3,360.248222,356.329546
124,B,4,465.214073,443.751719
124,B,5,481.812863,459.819047
124,B,6,521.267758,523.298334
124,B,7,573.314141,522.776892
124,B,8,512.406097,488.031846
124,B,9,357.874370,363.059232
124,B,10,257.956177,277.318681
124,B,11,232.594467,250.887791
124,B,12,205.225452,209.109926
125,C,1,209.596402,219.386079
125,C,2,188.236127,203.325575
125,C,3,354.891930,354.547898
125,C,4,463.962997,441.532960
125,C,5,489.777386,457.519951
125,C,6,544.976941,520.681843
125,C,7,548.025777,520.163007
125,C,8,518.217075,485.579425
125,C,9,368.572401,361.234814
125,C,10,281.435106,275.925120
125,C,11,250.266141,249.627048
125,C,12,213.869888,208.059122
126,A,7,881.829421,824.821472
126,A,8,978.946459,921.410579
126,A,9,700.650884,658.070777
126,A,10,659.429750,582.531475
126,A,11,648.228496,574.707803
126,A,12,583.009769,530.282716
127,B,1,605.849036,538.191476
127,B,2,562.468176,511.192323
127,B,3,815.420218,715.676700
127,B,4,914.670765,826.529503
127,B,5,942.191079,891.952993
127,B,6,1035.600432,964.261411
127,B,7,1014.388835,947.017246
127,B,8,963.332159,916.803526
127,B,9,678.473973,654.780424
127,B,10,631.456476,579.618818
127,B,11,610.057272,571.834264
127,B,12,586.881532,527.631303
128,C,1,555.762029,535.500519
128,C,2,506.304138,508.636361
128,C,3,713.500480,712.098317
128,C,4,887.352459,822.396855
128,C,5,1022.838984,887.493228
128,C,6,1046.627194,959.440104
128,C,7,1084.742269,942.282160
128,C,8,1003.834580,912.196473
128,C,9,704.801093,651.490070
128,C,10,623.556906,576.706161
128,C,11,565.640174,568.960725
128,C,12,504.349842,524.979889
129,A,7,1361.618836,1242.203999
129,A,8,2047.495930,1899.552307
129,A,9,1863.733307,1662.095886
129,A,10,1387.627272,1267.497986
129,A,11,1098.188822,971.767670
129,A,12,843.529898,716.574280
130,B,1,763.322998,643.090820
130,B,2,952.944210,879.929138
130,B,3,1797.299365,1645.641235
130,B,4,2025.115292,1858.274048
130,B,5,2137.635083,1968.617798
130,B,6,2036.417372,1916.958923
130,B,7,2292.681289,1925.416199
130,B,8,2269.718133,1890.054546
130,B,9,2034.721816,1653.785407
130,B,10,1419.703590,1261.160496
130,B,11,1111.544700,966.908831
130,B,12,757.818474,712.991408
131,C,1,707.375619,639.875366
131,C,2,953.084383,875.529492
131,C,3,1638.289153,1637.413029
131,C,4,1919.848039,1848.982678
131,C,5,2144.094727,1958.774709
131,C,6,2137.814843,1907.374129
131,C,7,2157.050940,1915.789118
131,C,8,2171.244175,1880.556784
131,C,9,2149.310100,1645.474927
131,C,10,1457.440508,1254.823006
131,C,11,1006.639009,962.049993
131,C,12,681.168750,709.408537
132,A,7,1305.475236,1260.777672
132,A,8,1869.137272,1841.864100
132,A,9,1412.964107,1427.423560
132,A,10,1048.599106,1132.597499
132,A,11,622.643522,781.702158
132,A,12,435.262218,553.294996
133,B,1,435.919917,532.901150
133,B,2,690.294278,814.776484
133,B,3,1231.619377,1328.747675
133,B,4,1656.961874,1705.018280
133,B,5,1811.692646,1886.275561
133,B,6,1871.449920,1981.890985
133,B,7,1807.207892,1954.205391
133,B,8,1772.882951,1832.654780
133,B,9,1331.008553,1420.286442
133,B,10,990.464733,1126.934511
133,B,11,645.680741,777.793648
133,B,12,481.630633,550.528521
134,C,1,492.696147,530.236645
134,C,2,721.688982,810.702602
134,C,3,1203.615772,1322.103937
134,C,4,1639.353807,1696.493189
134,C,5,1834.296355,1876.844183
134,C,6,1863.767117,1971.981530
134,C,7,1838.005282,1944.434364
134,C,8,1744.252491,1823.445459
134,C,9,1339.286030,1413.149324
134,C,10,1008.184021,1121.271524
134,C,11,615.964740,773.885137
134,C,12,479.675179,547.762046
135,A,7,802.972981,730.712615
135,A,8,1449.521904,1341.051363
135,A,9,966.997954,914.516094
135,A,10,848.131934,813.486782
135,A,11,894.536984,792.709916
135,A,12,823.504610,653.780577
136,B,1,838.945357,717.903605
136,B,2,789.060906,715.035363
136,B,3,1142.026442,1127.833733
136,B,4,1331.710266,1287.572864
136,B,5,1384.625362,1295.742715
136,B,6,1353.945727,1422.720311
136,B,7,1518.653190,1415.755691
136,B,8,1386.826188,1334.346106
136,B,9,938.510831,909.943514
136,B,10,819.379237,809.419348
136,B,11,912.350773,788.746366
136,B,12,795.680090,650.511674
137,C,1,825.164306,714.314087
137,C,2,785.122879,711.460187
137,C,3,1117.383383,1122.194564
137,C,4,1298.807775,1281.134999
137,C,5,1301.608669,1289.264001
137,C,6,1435.569502,1415.606710
137,C,7,1386.959323,1408.676912
137,C,8,1353.188734,1327.640849
137,C,9,940.648095,905.370933
137,C,10,863.813289,805.351914
137,C,11,912.137007,784.782817
137,C,12,814.886872,647.242771
138,A,7,718.591671,649.087993
138,A,8,1294.991167,1166.844746
138,A,9,1142.361479,987.209968
138,A,10,911.685610,773.982997
138,A,11,694.607544,595.950280
138,A,12,675.714644,534.611346
139,B,1,653.365576,525.945439
139,B,2,681.123773,606.134070
139,B,3,887.885858,795.455613
139,B,4,1217.821547,1125.605564
139,B,5,1370.159571,1280.214186
139,B,6,1324.857509,1261.830641
139,B,7,1337.568315,1257.607986
139,B,8,1285.683301,1161.010523
139,B,9,1098.409735,982.273918
139,B,10,886.295705,770.113082
139,B,11,660.215338,592.970529
139,B,12,612.197958,531.938289
140,C,1,603.401435,523.315712
140,C,2,665.735712,603.103400
140,C,3,862.080989,791.478334
140,C,4,1180.800158,1119.977536
140,C,5,1378.927544,1273.813115
140,C,6,1352.550858,1255.521488
140,C,7,1266.949711,1251.319946
140,C,8,1198.186512,1155.176299
140,C,9,1048.622319,977.337868
140,C,10,829.404479,766.243167
140,C,11,685.739775,589.990777
140,C,12,614.415440,529.265232
141,A,7,361.526279,358.709165
141,A,8,810.496572,783.602831
141,A,9,711.490095,698.603574
141,A,10,521.233461,498.799539
141,A,11,381.838444,378.911267
141,A,12,315.479484,306.391023
